Player	選手	Side	Team	Date	Game	Pitch	Pitches	Velocity	Location	ResultType	Result
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-24	71800	straight	1	143	3,3	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-24	71800	straight	6	143	2,4	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-24	71800	shoot	2	NA	4,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-24	71800	split-finger	7	138	4,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-24	71800	straight	6	144	4,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-27	71807	fork	5	139	4,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-27	71807	straight	4	147	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-27	71807	straight	6	144	4,3	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-27	71807	straight	4	152	4,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-28	71810	cutter	2	137	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-28	71810	cutter	1	134	3,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-28	71810	straight	6	NA	4,4	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-28	71810	straight	2	144	4,4	out	fly-ball-line-drive
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-29	71812	cutter	7	133	1,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-29	71812	straight	2	143	2,2	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-29	71812	slider	6	133	4,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-29	71812	fork	6	139	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-30	71815	split-finger	4	134	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-30	71815	straight	1	145	3,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-30	71815	split-finger	3	133	4,5	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-30	71815	shoot	6	143	1,1	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-30	71815	straight	5	143	4,5	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-01	71744	straight	2	146	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-01	71744	fork	3	134	1,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-01	71744	straight	6	149	4,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-01	71744	fork	1	138	3,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-02	71747	slider	7	127	1,5	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-02	71747	fork	3	136	4,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-02	71747	slider	4	128	2,5	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-02	71747	cutter	1	137	2,4	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-02	71747	straight	2	153	1,1	out	fly-ball-line-drive
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-03	71750	straight	5	147	2,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-03	71750	fork	4	136	4,5	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-03	71750	straight	2	145	3,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-03	71750	straight	3	153	2,2	sacrifice	sacrifice-fly
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-05	71754	straight	1	148	2,2	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-05	71754	cutter	4	140	4,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-05	71754	cutter	1	138	4,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-05	71754	fork	4	138	3,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-06	71757	straight	4	144	3,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-06	71757	straight	5	142	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-06	71757	slider	1	131	4,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-06	71757	straight	2	153	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-06	71757	straight	2	140	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-08	71764	straight	2	144	4,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-08	71764	fork	5	138	4,5	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-08	71764	fork	5	138	4,4	error	fielder
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-08	71764	straight	2	148	2,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-08	71764	straight	5	151	3,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-09	71767	straight	6	151	3,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-09	71767	straight	5	153	4,3	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-09	71767	straight	2	148	2,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-09	71767	curve	2	110	3,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-10	71770	straight	4	143	2,2	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-10	71770	change-up	5	130	3,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-10	71770	straight	5	141	3,2	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-10	71770	fork	4	141	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-12	71773	cutter	4	136	4,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-12	71773	cutter	7	138	4,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-12	71773	slider	1	124	2,2	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-12	71773	shoot	4	142	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-13	71776	slider	2	137	2,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-13	71776	slider	3	135	3,5	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-13	71776	fork	3	139	3,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-13	71776	split-finger	4	140	4,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-14	71777	slider	4	123	3,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-14	71777	slider	2	122	4,3	out	other-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-14	71777	change-up	3	128	4,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-14	71777	cutter	4	135	3,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-15	71779	slider	5	131	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-15	71779	slider	7	NA	4,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-15	71779	straight	3	NA	3,1	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-15	71779	slider	8	129	5,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-16	71781	straight	6	146	2,5	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-16	71781	nuckle-curve	3	121	3,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-16	71781	split-finger	5	132	5,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-16	71781	cutter	1	132	3,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-17	71784	straight	3	148	4,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-17	71784	two-seam	2	141	3,5	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-17	71784	straight	2	145	3,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-17	71784	cutter	5	128	3,1	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-19	71787	two-seam	3	152	3,4	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-19	71787	slider	3	140	2,4	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-19	71787	slider	4	127	4,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-19	71787	slider	5	135	4,1	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-20	71790	straight	6	147	4,4	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-20	71790	change-up	6	133	5,5	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-20	71790	straight	1	139	3,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-20	71790	NA	0	NA	NA	walk	intentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-21	71793	straight	4	144	2,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-21	71793	straight	1	143	4,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-21	71793	slider	4	119	5,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-22	71794	slider	3	NA	2,4	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-22	71794	straight	6	144	3,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-22	71794	straight	4	143	1,2	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-22	71794	slider	3	132	3,4	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-22	71794	straight	5	141	3,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-23	71797	straight	5	NA	3,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-23	71797	shoot	5	NA	2,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-23	71797	straight	5	137	4,2	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-04-23	71797	cutter	5	143	2,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-01	71818	slider	8	126	4,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-01	71818	straight	6	146	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-01	71818	slider	1	125	4,3	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-01	71818	slider	6	133	4,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-01	71818	straight	2	135	1,5	hit-by-pitch	NA
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-03	71822	change-up	3	124	4,4	out	other-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-03	71822	cutter	7	142	4,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-03	71822	straight	6	146	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-03	71822	change-up	1	119	4,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-04	71825	sinker	2	119	2,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-04	71825	straight	6	133	2,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-04	71825	change-up	4	136	4,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-04	71825	shoot	2	143	2,2	out	fly-ball-line-drive
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-05	71828	curve	1	113	4,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-05	71828	straight	6	145	2,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-05	71828	straight	3	150	2,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-05	71828	fork	2	130	4,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-05	71828	NA	0	NA	NA	walk	intentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-06	71831	straight	2	147	4,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-06	71831	cutter	6	137	3,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-06	71831	straight	3	146	3,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-06	71831	straight	2	145	3,1	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-07	71834	straight	4	136	4,2	hit	triple
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-07	71834	straight	6	138	2,1	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-07	71834	curve	1	NA	2,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-07	71834	straight	6	156	3,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-08	71837	change-up	8	131	4,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-08	71837	straight	6	142	3,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-08	71837	change-up	6	128	4,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-08	71837	straight	1	152	2,1	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-10	71841	straight	3	145	2,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-10	71841	straight	3	146	2,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-10	71841	slider	3	131	4,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-10	71841	two-seam	3	139	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-11	71843	straight	4	143	3,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-11	71843	straight	3	146	2,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-11	71843	two-seam	4	131	4,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-11	71843	slider	3	132	5,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-14	71851	straight	3	145	2,2	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-14	71851	cutter	6	140	4,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-14	71851	NA	0	NA	NA	walk	intentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-14	71851	cutter	2	132	3,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-14	71851	straight	5	148	4,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-15	71854	cutter	5	132	5,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-15	71854	straight	1	141	1,2	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-15	71854	straight	4	152	4,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-15	71854	straight	3	143	3,3	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-15	71854	straight	2	148	2,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-17	71857	split-finger	5	136	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-17	71857	change-up	1	129	3,4	out	other-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-17	71857	straight	3	151	4,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-17	71857	straight	2	NA	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-18	71860	straight	5	153	2,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-18	71860	straight	7	150	4,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-18	71860	shoot	3	154	3,4	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-18	71860	straight	1	140	2,3	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-19	71863	straight	1	143	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-19	71863	change-up	3	123	3,3	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-19	71863	cutter	2	138	1,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-19	71863	straight	5	151	2,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-20	71865	straight	6	151	4,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-20	71865	fork	4	137	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-20	71865	curve	1	131	4,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-20	71865	slider	7	120	4,5	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-20	71865	slider	2	131	2,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-21	71868	split-finger	6	135	1,5	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-21	71868	two-seam	2	144	4,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-21	71868	split-finger	5	133	3,5	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-21	71868	change-up	4	141	2,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-22	71871	straight	2	147	1,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-22	71871	cutter	2	134	2,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-22	71871	change-up	2	114	2,5	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-22	71871	change-up	3	119	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-24	71877	straight	3	150	2,2	out	other-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-24	71877	slider	4	137	3,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-24	71877	straight	3	149	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-24	71877	straight	5	152	4,5	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-25	71883	curve	3	110	3,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-25	71883	change-up	2	119	3,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-25	71883	straight	4	152	2,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-25	71883	slider	3	138	4,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-26	71889	curve	1	108	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-26	71889	change-up	3	126	4,5	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-26	71889	change-up	6	126	4,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-26	71889	straight	6	152	4,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-27	71894	fork	4	146	3,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-27	71894	straight	6	NA	4,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-27	71894	fork	4	145	2,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-27	71894	sinker	6	131	3,5	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-28	71900	curve	4	NA	4,4	sacrifice	sacrifice-fly
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-28	71900	curve	1	NA	3,4	hit	triple
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-28	71900	curve	4	106	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-28	71900	split-finger	6	136	4,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-28	71900	fork	5	139	3,1	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-29	71906	straight	6	151	2,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-29	71906	straight	7	149	2,3	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-29	71906	straight	6	148	3,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-29	71906	straight	2	NA	2,2	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-31	71913	slider	7	135	5,5	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-31	71913	slider	9	131	5,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-31	71913	slider	6	133	5,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-05-31	71913	straight	5	158	5,1	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-06-17	71983	straight	2	148	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-06-17	71983	straight	2	145	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-06-17	71983	straight	5	147	3,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-06-17	71983	straight	2	141	3,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-06-18	71986	slider	2	134	3,4	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2022-06-18	71986	slider	6	133	2,5	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-06-18	71986	straight	3	139	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-06-18	71986	straight	4	144	3,3	out	throw-out
