Player	選手	Side	Team	Date	Game	Pitch	Pitches	Velocity	Location	ResultType	Result
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-17	63028	nuckle-curve	4	126	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-18	63031	split-finger	7	141	3,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-18	63031	straight	3	146	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-18	63031	slider	5	130	3,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-18	63031	two-seam	3	154	1,2	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-18	63031	straight	4	135	3,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-19	63033	straight	5	145	2,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-19	63033	straight	6	142	2,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-19	63033	two-seam	1	153	1,4	hit-by-pitch	NA
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-19	63033	straight	4	156	3,4	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-20	63036	change-up	5	129	4,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-20	63036	straight	5	144	3,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-20	63036	change-up	6	130	3,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-21	63039	slider	6	132	1,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-21	63039	split-finger	4	142	4,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-21	63039	cutter	2	133	3,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-21	63039	cutter	4	143	2,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-22	63042	straight	1	141	3,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-22	63042	change-up	1	127	3,5	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-22	63042	change-up	6	127	4,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-08-22	63042	straight	4	145	2,5	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-03	63072	fork	4	133	4,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-04	63075	straight	3	NA	2,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-04	63075	straight	5	142	2,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-04	63075	straight	4	154	2,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-05	63078	curve	5	119	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-05	63078	straight	6	143	2,4	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-09	63086	slider	4	117	5,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-09	63086	straight	4	150	2,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-23	63117	straight	4	138	3,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-23	63117	cutter	4	132	3,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-23	63117	straight	4	144	3,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-23	63117	straight	6	142	3,4	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-24	63119	slider	6	125	3,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-24	63119	curve	6	120	3,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-24	63119	straight	3	150	3,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-25	63122	straight	6	151	1,3	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-25	63122	fork	4	139	4,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-25	63122	fork	6	142	4,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-25	63122	straight	4	145	4,4	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-26	63125	fork	8	131	5,3	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-26	63125	slider	3	125	2,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-26	63125	straight	4	144	1,2	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-26	63125	straight	4	157	3,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-28	63130	straight	3	148	4,4	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-28	63130	two-seam	4	144	2,5	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-28	63130	straight	4	155	3,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-29	63133	straight	2	142	3,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-09-01	63066	straight	4	145	4,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-11	62934	sinker	3	129	5,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-11	62934	straight	4	140	3,5	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-11	62934	sinker	6	127	3,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-11	62934	straight	6	148	4,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-12	62940	straight	4	146	2,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-12	62940	straight	3	147	3,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-12	62940	slider	3	135	2,4	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-12	62940	straight	7	147	4,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-12	62940	straight	4	147	1,1	hit-by-pitch	NA
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-27	62975	split-finger	4	140	4,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-27	62975	split-finger	2	136	4,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-27	62975	split-finger	5	137	3,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-27	62975	straight	4	147	2,4	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-13	62946	cutter	3	135	4,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-13	62946	straight	4	144	4,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-13	62946	straight	5	143	1,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-13	62946	slider	3	136	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-18	62953	slider	2	128	4,4	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-18	62953	straight	4	144	4,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-18	62953	straight	3	150	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-18	62953	straight	5	NA	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-19	62956	slider	3	130	1,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-19	62956	slider	2	135	2,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-19	62956	slider	6	138	3,2	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-19	62956	straight	5	159	5,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-20	62959	straight	7	145	1,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-20	62959	straight	1	144	2,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-20	62959	straight	1	152	4,4	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-20	62959	straight	4	144	3,5	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-22	62961	straight	4	145	2,3	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-22	62961	cutter	5	137	5,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-22	62961	fork	5	140	3,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-22	62961	fork	8	138	3,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-23	62964	change-up	1	131	5,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-23	62964	straight	4	145	2,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-23	62964	change-up	3	131	4,4	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-23	62964	cutter	2	144	1,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-24	62966	straight	4	143	2,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-24	62966	straight	4	140	3,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-24	62966	straight	7	143	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-24	62966	slider	4	127	1,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-26	62972	straight	2	NA	2,2	out	other-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-26	62972	straight	10	148	2,3	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-26	62972	slider	4	135	5,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-29	62979	two-seam	2	139	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-29	62979	slider	3	126	4,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-29	62979	straight	5	144	4,3	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-29	62979	slider	4	133	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-30	62982	fork	4	133	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-30	62982	fork	3	131	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-30	62982	fork	7	133	2,5	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-30	62982	fork	6	130	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-25	62969	change-up	3	125	4,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-25	62969	straight	3	139	2,3	out	fly-ball-line-drive
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-25	62969	two-seam	3	156	1,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-25	62969	slider	2	142	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-01	62883	slider	6	137	1,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-01	62883	slider	6	134	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-01	62883	slider	4	135	2,5	error	fielder
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-01	62883	fork	3	137	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-02	62889	curve	3	105	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-02	62889	curve	2	105	3,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-02	62889	fork	5	132	3,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-02	62889	cutter	3	144	2,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-03	62895	nuckle-curve	3	100	3,4	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-03	62895	slider	4	119	4,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-03	62895	NA	0	NA	NA	walk	intentional
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-03	62895	change-up	2	138	3,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-04	62901	slider	2	NA	2,2	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-04	62901	slider	5	NA	2,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-04	62901	slider	3	138	3,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-04	62901	straight	4	147	3,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-05	62907	straight	5	153	2,2	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-05	62907	nuckle-curve	1	132	2,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-05	62907	cutter	2	147	3,2	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-05	62907	straight	3	150	5,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-06	62913	slider	5	129	4,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-06	62913	change-up	5	130	3,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-06	62913	change-up	3	130	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-06	62913	two-seam	3	139	2,3	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-08	62915	fork	3	136	4,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-08	62915	nuckle-curve	4	124	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-08	62915	straight	4	149	4,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-08	62915	slider	5	NA	4,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-09	62921	curve	3	103	3,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-09	62921	shoot	2	137	2,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-09	62921	slider	2	135	2,4	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-09	62921	straight	8	143	4,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-09	62921	straight	1	149	1,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-10	62927	straight	3	140	4,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-10	62927	change-up	2	132	4,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-10	62927	straight	1	148	3,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-06-10	62927	change-up	5	136	2,5	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-07	62998	straight	7	142	3,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-07	62998	fork	2	127	3,4	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-07	62998	straight	6	NA	2,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-07	62998	fork	6	131	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-08	63000	change-up	5	138	3,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-08	63000	curve	5	128	5,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-08	63000	straight	5	151	4,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-08	63000	straight	2	143	3,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-09	63004	slider	3	136	3,3	error	fielder
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-09	63004	straight	2	146	2,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-09	63004	fork	4	136	2,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-10	63007	curve	4	122	4,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-10	63007	slider	6	NA	3,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-10	63007	straight	3	NA	2,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-11	63010	straight	3	141	2,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-11	63010	slider	6	118	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-11	63010	slider	5	120	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-12	63011	fork	3	142	4,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-13	63014	straight	1	142	2,3	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-13	63014	straight	1	140	1,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-13	63014	slider	4	129	5,5	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-13	63014	cutter	4	141	4,4	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-14	63017	slider	1	139	3,3	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-14	63017	straight	4	NA	3,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-14	63017	straight	6	146	3,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-14	63017	straight	5	NA	3,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-01	62984	straight	4	149	3,1	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-01	62984	fork	4	137	4,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-01	62984	straight	5	148	3,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-02	62987	slider	4	135	4,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-03	62990	split-finger	2	134	3,2	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-03	62990	split-finger	6	131	1,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-03	62990	straight	1	140	4,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-03	62990	split-finger	1	147	4,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-03	62990	straight	2	147	3,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-04	62993	straight	5	151	4,3	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-04	62993	split-finger	6	137	4,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-04	62993	cutter	6	141	2,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-04	62993	straight	7	151	3,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-04	62993	fork	7	135	2,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-06	62995	straight	5	142	2,3	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-06	62995	straight	1	139	2,3	hit	double
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-06	62995	straight	6	142	4,1	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2021-07-06	62995	fork	1	137	4,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-20	76876	straight	10	147	4,4	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-20	76876	straight	3	147	4,4	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-20	76876	fork	4	136	2,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-20	76876	straight	8	156	2,4	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-21	76878	straight	2	149	2,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-21	76878	cutter	5	140	2,3	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-21	76878	curve	3	121	4,4	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-21	76878	fork	5	138	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-21	76878	straight	4	NA	4,3	strikeout	called
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-23	76883	straight	8	145	5,2	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-23	76883	change-up	1	130	4,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-23	76883	straight	7	144	2,3	hit	home-run
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-23	76883	fork	4	140	3,5	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-27	76888	fork	4	135	4,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-27	76888	straight	7	NA	2,1	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-27	76888	straight	5	NA	1,4	walk	unintentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-27	76888	straight	4	147	2,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-28	76890	slider	6	126	4,3	strikeout	swinging
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-28	76890	curve	4	NA	3,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-28	76890	shoot	4	NA	4,3	hit	single
Sato, Teruaki	佐藤 輝明	left	HAN	2022-09-28	76890	slider	5	NA	3,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-10-02	77687	straight	3	149	2,2	out	throw-out
Sato, Teruaki	佐藤 輝明	left	HAN	2022-10-02	77687	straight	3	NA	2,2	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-10-02	77687	straight	2	148	2,4	out	fly-ball
Sato, Teruaki	佐藤 輝明	left	HAN	2022-10-02	77687	NA	0	NA	NA	walk	intentional
Sato, Teruaki	佐藤 輝明	left	HAN	2022-10-02	77687	slider	5	124	3,2	out	fly-ball